CustID,Premium,Model_Year,Owner_Type,Road side addon,No Claim bonus discount,Electric add on rate,Company,Car Type,RTO,CNGkit,Paymentmode,Total IDV,Seats,Acquisition Channel
24578,"31,430",2017,2,1,"1,559",352,Mahindra,HatchBack,Navi Mumbai,0,UPI,"675,446",6,Direct
24579,"26,834",2002,2,1,"1,571",549,Hyundai,HatchBack,Thane,1,Net Banking,"810,958",7,In Direct
24580,"29,141",2019,1,1,"1,249",483,Hyundai,Sedan,Mumbai,0,Credit Card,"580,754",5,Direct
24581,"28,286",2012,1,1,"1,527",350,Maruti,HatchBack,Navi Mumbai,1,Digital Wallet,"670,366",6,In Direct
24582,"33,374",2012,1,1,"1,347",509,Mahindra,HatchBack,Pen,1,Credit Card,"573,079",8,In Direct
24583,"29,975",2005,2,1,"1,567",442,Hyundai,Sedan,Pen,0,UPI,"607,243",8,Direct
24584,"34,008",2017,2,1,"1,454",553,Honda,Sedan,Thane,0,Credit Card,"574,724",7,In Direct
24585,"25,086",2018,2,0,"1,519",341,Honda,HatchBack,Mumbai,1,UPI,"797,445",5,In Direct
24586,"28,105",2017,2,1,"1,535",376,Honda,Sedan,Navi Mumbai,1,Digital Wallet,"650,193",6,In Direct
24587,"25,167",2012,2,1,"1,337",464,Hyundai,Sedan,Pen,0,Net Banking,"724,121",6,Direct
24588,"34,008",2001,1,0,"1,447",461,Hyundai,HatchBack,Pen,0,UPI,"829,708",8,In Direct
24589,"25,529",2005,2,0,"1,549",528,Hyundai,Sedan,Navi Mumbai,0,Credit Card,"764,641",6,Direct
24590,"28,307",2006,1,0,"1,281",325,Maruti,HatchBack,Thane,0,UPI,"741,569",8,Direct
24591,"34,142",2010,2,0,"1,408",346,Honda,HatchBack,Thane,1,UPI,"608,004",6,Direct
24592,"33,986",2001,2,0,"1,472",503,Mahindra,HatchBack,Navi Mumbai,1,Digital Wallet,"633,449",7,Direct
24593,"33,233",2016,2,1,"1,435",512,Hyundai,HatchBack,Thane,0,UPI,"760,394",7,Direct
24594,"32,285",2001,1,1,"1,427",371,Honda,HatchBack,Pen,1,UPI,"702,908",6,In Direct
24595,"32,608",2008,1,1,"1,255",594,Maruti,HatchBack,Mumbai,0,Net Banking,"609,902",7,In Direct
24596,"33,806",2004,1,1,"1,429",461,Maruti,Sedan,Thane,0,UPI,"610,257",5,In Direct
24597,"32,332",2009,2,1,"1,460",524,Hyundai,Sedan,Mumbai,1,Net Banking,"798,455",8,Direct
24598,"30,160",2014,1,0,"1,275",585,Hyundai,Sedan,Mumbai,0,Net Banking,"764,795",6,In Direct
24599,"27,813",2005,1,0,"1,397",332,Honda,HatchBack,Thane,1,Digital Wallet,"795,604",8,In Direct
24600,"33,433",2018,1,0,"1,237",383,Hyundai,Sedan,Navi Mumbai,1,UPI,"717,876",6,In Direct
24601,"29,470",2013,1,1,"1,435",333,Hyundai,HatchBack,Navi Mumbai,1,Digital Wallet,"738,695",5,Direct
24602,"31,634",2002,1,1,"1,386",577,Honda,HatchBack,Thane,1,Credit Card,"581,100",7,In Direct
24603,"31,753",2011,2,1,"1,560",340,Mahindra,Sedan,Navi Mumbai,1,UPI,"679,295",6,Direct
24604,"33,679",2019,2,1,"1,536",573,Honda,HatchBack,Pen,0,UPI,"681,439",7,Direct
24605,"32,733",2000,2,1,"1,592",548,Mahindra,HatchBack,Mumbai,0,UPI,"747,913",8,Direct
24606,"26,144",2012,2,1,"1,509",328,Maruti,HatchBack,Mumbai,0,Net Banking,"680,406",7,Direct
24607,"31,982",2008,1,0,"1,271",333,Mahindra,HatchBack,Pen,1,UPI,"575,226",7,Direct
24608,"26,733",2010,1,0,"1,509",303,Mahindra,HatchBack,Pen,1,Digital Wallet,"796,906",7,In Direct
24609,"27,049",2013,2,1,"1,546",371,Maruti,Sedan,Thane,1,UPI,"804,787",8,In Direct
24610,"28,872",2010,2,0,"1,450",348,Mahindra,Sedan,Thane,1,Credit Card,"703,725",6,In Direct
24611,"28,126",2009,1,0,"1,334",403,Maruti,HatchBack,Pen,1,UPI,"807,821",8,Direct
24612,"25,202",2004,1,1,"1,330",401,Mahindra,Sedan,Navi Mumbai,0,Net Banking,"588,532",6,In Direct
24613,"34,670",2002,1,0,"1,307",433,Maruti,HatchBack,Pen,0,Net Banking,"768,553",8,In Direct
24614,"31,655",2010,2,0,"1,412",396,Mahindra,Sedan,Pen,1,Credit Card,"636,896",5,In Direct
24615,"28,079",2018,2,0,"1,468",581,Honda,Sedan,Navi Mumbai,0,Net Banking,"795,834",5,In Direct
24616,"25,922",2010,2,1,"1,291",455,Maruti,Sedan,Mumbai,0,Credit Card,"634,126",6,Direct
24617,"32,096",2012,2,0,"1,585",550,Hyundai,Sedan,Thane,1,UPI,"757,097",6,In Direct
24618,"32,510",2002,1,1,"1,599",315,Hyundai,HatchBack,Mumbai,0,UPI,"601,274",7,In Direct
24619,"25,771",2017,2,1,"1,599",497,Honda,Sedan,Pen,0,UPI,"553,601",8,In Direct
24620,"28,349",2001,1,0,"1,527",432,Honda,Sedan,Thane,1,UPI,"749,678",6,In Direct
24621,"33,561",2009,1,0,"1,412",302,Mahindra,Sedan,Navi Mumbai,0,Net Banking,"844,935",5,Direct
24622,"31,795",2013,2,1,"1,582",395,Maruti,HatchBack,Thane,1,UPI,"698,718",6,In Direct
24623,"27,813",2009,1,1,"1,268",447,Hyundai,HatchBack,Pen,1,Digital Wallet,"679,187",6,In Direct
24624,"26,555",2006,2,1,"1,435",361,Maruti,HatchBack,Navi Mumbai,0,Net Banking,"557,085",8,Direct
24625,"30,941",2006,1,1,"1,416",326,Honda,HatchBack,Navi Mumbai,0,Digital Wallet,"677,737",8,Direct
24626,"25,537",2004,2,0,"1,396",497,Maruti,Sedan,Mumbai,0,Net Banking,"724,260",6,Direct
24627,"32,410",2009,2,0,"1,433",452,Honda,Sedan,Pen,0,Credit Card,"840,096",6,Direct
24628,"34,846",2003,2,0,"1,442",333,Hyundai,Sedan,Pen,0,Credit Card,"551,078",5,In Direct
24629,"25,332",2016,1,1,"1,409",526,Mahindra,HatchBack,Navi Mumbai,0,Net Banking,"715,471",6,Direct
24630,"28,849",2019,2,0,"1,419",324,Honda,Sedan,Mumbai,1,Credit Card,"782,179",7,In Direct
24631,"33,942",2003,2,1,"1,304",483,Mahindra,Sedan,Thane,0,Credit Card,"573,010",8,Direct
24632,"27,274",2017,2,0,"1,559",445,Mahindra,Sedan,Navi Mumbai,0,UPI,"786,118",6,Direct
24633,"32,489",2008,2,0,"1,280",450,Mahindra,HatchBack,Thane,1,UPI,"764,239",7,In Direct
24634,"26,879",2012,1,1,"1,361",463,Honda,HatchBack,Thane,0,Digital Wallet,"777,001",6,In Direct
24635,"34,385",2007,2,1,"1,537",532,Hyundai,Sedan,Mumbai,0,Credit Card,"728,185",5,In Direct
24636,"31,237",2015,2,1,"1,365",380,Maruti,HatchBack,Pen,1,UPI,"698,122",8,Direct
24637,"34,599",2009,1,1,"1,455",491,Mahindra,HatchBack,Navi Mumbai,0,Digital Wallet,"738,076",8,In Direct
24638,"32,807",2012,2,1,"1,590",326,Mahindra,HatchBack,Thane,0,Net Banking,"639,808",6,Direct
24639,"27,158",2007,2,0,"1,578",516,Maruti,Sedan,Thane,1,UPI,"776,458",7,In Direct
24640,"32,755",2014,1,1,"1,306",366,Mahindra,Sedan,Mumbai,1,Credit Card,"826,081",8,In Direct
24641,"29,151",2019,1,1,"1,285",412,Mahindra,HatchBack,Pen,1,Credit Card,"579,077",5,In Direct
24642,"30,933",2012,1,0,"1,568",453,Maruti,Sedan,Pen,0,Digital Wallet,"774,188",8,Direct
24643,"30,176",2003,1,1,"1,309",329,Honda,Sedan,Pen,1,Digital Wallet,"609,787",5,In Direct
24644,"28,180",2004,2,0,"1,525",576,Maruti,Sedan,Pen,0,Credit Card,"665,134",5,Direct
24645,"28,551",2019,2,0,"1,455",318,Maruti,Sedan,Mumbai,1,UPI,"745,052",6,In Direct
24646,"27,282",2007,1,1,"1,360",547,Maruti,Sedan,Mumbai,0,Credit Card,"608,182",8,Direct
24647,"33,261",2018,2,0,"1,600",406,Mahindra,Sedan,Mumbai,0,UPI,"630,956",5,In Direct
24648,"34,312",2016,2,1,"1,423",451,Maruti,Sedan,Thane,1,Credit Card,"847,113",7,Direct
24649,"32,766",2000,1,0,"1,460",362,Maruti,HatchBack,Pen,0,Net Banking,"818,333",5,In Direct
24650,"25,589",2002,1,1,"1,463",363,Hyundai,HatchBack,Navi Mumbai,0,UPI,"838,690",7,In Direct
24651,"27,967",2016,2,0,"1,458",500,Hyundai,Sedan,Mumbai,0,UPI,"597,252",5,In Direct
24652,"25,270",2008,2,1,"1,229",518,Hyundai,HatchBack,Navi Mumbai,0,UPI,"717,868",8,Direct
24653,"25,172",2013,2,0,"1,440",580,Mahindra,HatchBack,Thane,1,Credit Card,"572,217",8,In Direct
24654,"33,344",2008,2,0,"1,479",453,Hyundai,HatchBack,Navi Mumbai,0,Credit Card,"790,017",8,Direct
24655,"26,831",2002,1,1,"1,586",464,Hyundai,HatchBack,Pen,1,Net Banking,"750,089",5,Direct
24656,"34,922",2003,1,0,"1,275",421,Honda,Sedan,Thane,0,Digital Wallet,"813,569",6,Direct
24657,"27,690",2015,1,1,"1,496",418,Hyundai,Sedan,Navi Mumbai,0,UPI,"612,792",6,Direct
24658,"32,334",2011,2,1,"1,335",513,Hyundai,Sedan,Mumbai,0,UPI,"809,077",5,Direct
24659,"32,602",2016,1,0,"1,296",541,Honda,Sedan,Thane,0,Digital Wallet,"726,719",8,Direct
24660,"26,391",2003,2,1,"1,335",364,Honda,Sedan,Mumbai,1,UPI,"635,309",5,Direct
24661,"25,468",2017,1,0,"1,551",380,Hyundai,HatchBack,Pen,1,Digital Wallet,"551,741",8,Direct
24662,"29,737",2014,2,1,"1,333",404,Hyundai,HatchBack,Thane,0,UPI,"714,359",6,Direct
24663,"33,937",2013,2,1,"1,334",531,Maruti,Sedan,Navi Mumbai,0,Net Banking,"770,388",5,In Direct
24664,"25,088",2018,1,0,"1,302",564,Maruti,HatchBack,Thane,1,UPI,"563,491",8,In Direct
24665,"27,537",2005,1,1,"1,311",379,Hyundai,Sedan,Pen,1,UPI,"723,303",6,In Direct
24666,"28,174",2018,1,0,"1,416",519,Maruti,HatchBack,Navi Mumbai,0,UPI,"773,580",6,In Direct
24667,"30,076",2003,2,0,"1,491",507,Honda,Sedan,Pen,1,Net Banking,"586,634",7,In Direct
24668,"33,366",2016,1,1,"1,465",394,Honda,Sedan,Mumbai,1,Credit Card,"553,329",8,In Direct
24669,"26,617",2014,2,0,"1,479",524,Hyundai,HatchBack,Navi Mumbai,0,Net Banking,"833,599",7,Direct
24670,"29,673",2007,2,1,"1,209",339,Hyundai,Sedan,Mumbai,1,Credit Card,"841,964",7,In Direct
24671,"26,228",2004,2,0,"1,511",406,Maruti,HatchBack,Mumbai,1,Digital Wallet,"829,990",6,In Direct
24672,"26,866",2016,2,1,"1,284",404,Hyundai,Sedan,Thane,0,UPI,"667,895",5,Direct
24673,"30,031",2005,2,0,"1,512",506,Honda,Sedan,Mumbai,1,Credit Card,"722,075",5,In Direct
24674,"33,672",2005,2,1,"1,435",347,Hyundai,Sedan,Mumbai,0,Net Banking,"563,129",8,In Direct
24675,"33,730",2013,2,0,"1,407",451,Honda,Sedan,Navi Mumbai,0,UPI,"659,887",5,In Direct
24676,"30,390",2010,2,0,"1,274",515,Honda,Sedan,Pen,1,Credit Card,"649,492",5,Direct
24677,"33,040",2007,2,1,"1,581",350,Hyundai,Sedan,Navi Mumbai,1,UPI,"730,758",6,Direct
24678,"34,706",2000,2,1,"1,281",566,Maruti,Sedan,Navi Mumbai,0,UPI,"614,674",6,In Direct
24679,"34,821",2008,1,0,"1,372",424,Mahindra,Sedan,Mumbai,1,Credit Card,"596,330",6,In Direct
24680,"25,587",2005,2,1,"1,586",355,Maruti,Sedan,Mumbai,1,UPI,"597,837",5,In Direct
24681,"26,336",2015,1,1,"1,522",491,Mahindra,HatchBack,Mumbai,1,Net Banking,"816,463",5,Direct
24682,"25,558",2008,2,1,"1,452",321,Mahindra,HatchBack,Thane,1,Net Banking,"581,559",6,In Direct
24683,"26,415",2017,2,1,"1,464",483,Maruti,HatchBack,Mumbai,0,UPI,"746,097",8,In Direct
24684,"32,121",2003,2,0,"1,397",482,Maruti,Sedan,Navi Mumbai,0,UPI,"550,061",6,In Direct
24685,"32,426",2012,1,0,"1,268",560,Mahindra,HatchBack,Thane,1,Digital Wallet,"743,166",5,Direct
24686,"32,100",2000,1,0,"1,375",453,Honda,Sedan,Mumbai,0,Credit Card,"701,108",5,In Direct
24687,"26,806",2017,2,0,"1,345",488,Mahindra,Sedan,Navi Mumbai,1,Net Banking,"576,905",7,Direct
24688,"31,564",2002,2,1,"1,544",321,Hyundai,HatchBack,Pen,1,Credit Card,"755,830",7,Direct
24689,"27,960",2017,1,1,"1,445",353,Mahindra,HatchBack,Thane,1,UPI,"836,954",6,In Direct
24690,"32,694",2015,1,0,"1,528",545,Maruti,HatchBack,Pen,0,UPI,"631,172",7,Direct
24691,"28,898",2004,1,1,"1,364",345,Honda,Sedan,Pen,1,Credit Card,"553,067",5,In Direct
24692,"34,629",2009,1,1,"1,529",360,Mahindra,HatchBack,Thane,0,UPI,"620,287",5,Direct
24693,"34,003",2013,1,1,"1,366",581,Honda,Sedan,Thane,0,UPI,"710,095",8,In Direct
24694,"28,851",2011,2,1,"1,363",464,Maruti,HatchBack,Navi Mumbai,0,UPI,"587,944",6,In Direct
24695,"33,895",2001,2,0,"1,497",308,Honda,Sedan,Pen,1,Digital Wallet,"811,701",8,Direct
24696,"25,269",2004,1,1,"1,413",321,Mahindra,Sedan,Navi Mumbai,1,Net Banking,"611,232",7,In Direct
24697,"33,206",2016,2,0,"1,381",468,Hyundai,HatchBack,Mumbai,1,Credit Card,"785,169",5,In Direct
24698,"26,437",2016,1,0,"1,455",329,Honda,Sedan,Mumbai,0,Digital Wallet,"765,184",7,In Direct
24699,"27,867",2000,2,0,"1,390",563,Mahindra,Sedan,Thane,1,Net Banking,"652,406",7,Direct
24700,"30,849",2000,2,0,"1,256",317,Maruti,HatchBack,Navi Mumbai,1,Credit Card,"590,407",7,Direct
24701,"30,267",2000,2,0,"1,497",448,Honda,HatchBack,Navi Mumbai,0,Credit Card,"780,445",7,In Direct
24702,"31,636",2002,2,0,"1,236",378,Maruti,Sedan,Thane,0,Net Banking,"799,401",7,In Direct
24703,"34,363",2010,2,1,"1,287",396,Maruti,Sedan,Navi Mumbai,1,Credit Card,"588,671",7,In Direct
24704,"34,377",2019,1,0,"1,490",555,Hyundai,HatchBack,Pen,0,Net Banking,"806,452",8,In Direct
24705,"33,759",2002,1,0,"1,468",383,Honda,HatchBack,Pen,1,Net Banking,"613,519",7,In Direct
24706,"25,969",2019,1,1,"1,319",511,Mahindra,Sedan,Thane,1,Net Banking,"698,412",5,Direct
24707,"27,757",2001,1,0,"1,472",446,Honda,Sedan,Mumbai,1,Digital Wallet,"580,367",8,Direct
24708,"25,562",2017,1,0,"1,202",355,Mahindra,Sedan,Navi Mumbai,0,Net Banking,"729,549",5,In Direct
24709,"34,495",2003,2,1,"1,437",431,Maruti,Sedan,Navi Mumbai,0,Digital Wallet,"633,795",6,Direct
24710,"32,847",2013,2,1,"1,549",411,Mahindra,HatchBack,Mumbai,0,UPI,"717,658",6,In Direct
24711,"34,898",2002,1,0,"1,471",332,Mahindra,HatchBack,Pen,1,Credit Card,"732,355",6,Direct
24712,"29,273",2018,1,1,"1,311",468,Mahindra,Sedan,Pen,1,UPI,"566,179",5,In Direct
24713,"32,511",2005,1,1,"1,429",503,Honda,HatchBack,Thane,1,Credit Card,"628,427",6,Direct
24714,"27,359",2006,1,0,"1,221",353,Honda,HatchBack,Thane,0,Credit Card,"684,395",8,In Direct
24715,"25,294",2014,1,1,"1,426",520,Honda,HatchBack,Mumbai,1,UPI,"607,686",6,Direct
24716,"32,525",2012,2,0,"1,353",597,Honda,HatchBack,Navi Mumbai,1,Digital Wallet,"634,555",8,In Direct
24717,"33,564",2008,2,1,"1,274",482,Mahindra,Sedan,Pen,1,UPI,"825,579",8,In Direct
24718,"34,912",2008,1,0,"1,338",331,Honda,Sedan,Pen,1,Digital Wallet,"562,231",5,Direct
24719,"27,908",2011,1,1,"1,452",494,Hyundai,Sedan,Mumbai,0,Net Banking,"711,774",6,In Direct
24720,"28,340",2019,2,1,"1,383",505,Hyundai,HatchBack,Mumbai,1,Net Banking,"708,778",6,In Direct
24721,"33,111",2010,2,0,"1,329",564,Hyundai,HatchBack,Navi Mumbai,0,Digital Wallet,"839,948",5,Direct
24722,"27,653",2017,2,0,"1,480",391,Mahindra,HatchBack,Navi Mumbai,1,Credit Card,"667,193",6,Direct
24723,"25,961",2005,2,0,"1,424",553,Maruti,Sedan,Thane,1,UPI,"712,790",8,Direct
24724,"27,304",2014,2,1,"1,229",590,Hyundai,HatchBack,Pen,0,UPI,"795,270",6,Direct
24725,"27,776",2009,1,0,"1,412",584,Hyundai,HatchBack,Navi Mumbai,1,UPI,"837,864",7,In Direct
24726,"33,969",2001,2,1,"1,314",407,Maruti,Sedan,Mumbai,1,Net Banking,"741,640",7,In Direct
24727,"26,098",2010,2,1,"1,428",311,Mahindra,HatchBack,Navi Mumbai,0,Digital Wallet,"739,585",7,In Direct
24728,"29,170",2007,2,0,"1,457",521,Honda,Sedan,Thane,1,UPI,"809,456",8,In Direct
24729,"28,145",2019,1,0,"1,477",389,Honda,HatchBack,Mumbai,1,Credit Card,"558,473",8,In Direct
24730,"27,888",2015,1,0,"1,463",383,Mahindra,HatchBack,Mumbai,0,Credit Card,"584,488",7,Direct
24731,"34,096",2006,1,1,"1,598",374,Mahindra,Sedan,Navi Mumbai,0,UPI,"595,532",5,Direct
24732,"32,038",2013,1,0,"1,201",333,Mahindra,Sedan,Mumbai,0,Credit Card,"664,063",6,Direct
24733,"28,022",2012,2,0,"1,236",469,Maruti,Sedan,Mumbai,0,Digital Wallet,"723,247",6,Direct
24734,"30,371",2013,1,0,"1,216",407,Honda,HatchBack,Navi Mumbai,1,UPI,"609,473",7,In Direct
24735,"25,456",2014,1,1,"1,580",489,Mahindra,HatchBack,Pen,1,Digital Wallet,"750,740",6,Direct
24736,"28,458",2004,1,1,"1,336",351,Honda,HatchBack,Mumbai,1,Net Banking,"821,842",6,In Direct
24737,"30,364",2016,1,1,"1,207",449,Hyundai,Sedan,Thane,1,Digital Wallet,"606,306",6,Direct
24738,"28,471",2007,1,0,"1,568",331,Hyundai,HatchBack,Mumbai,0,UPI,"708,685",6,In Direct
24739,"29,404",2015,1,0,"1,368",572,Maruti,Sedan,Pen,1,Digital Wallet,"837,184",8,In Direct
24740,"26,853",2000,1,1,"1,390",401,Hyundai,HatchBack,Thane,0,Net Banking,"757,550",5,In Direct
24741,"28,733",2008,2,1,"1,308",520,Maruti,Sedan,Pen,1,Digital Wallet,"672,748",8,In Direct
24742,"28,523",2006,1,1,"1,205",412,Maruti,HatchBack,Pen,0,Credit Card,"769,852",6,Direct
24743,"30,773",2011,1,0,"1,581",545,Hyundai,Sedan,Pen,0,Digital Wallet,"669,597",8,In Direct
24744,"28,334",2000,1,0,"1,479",373,Honda,HatchBack,Thane,1,Net Banking,"798,042",6,In Direct
24745,"32,449",2001,2,1,"1,222",567,Maruti,HatchBack,Thane,0,Credit Card,"589,737",5,Direct
24746,"28,239",2014,2,0,"1,317",542,Maruti,HatchBack,Thane,0,Net Banking,"608,332",8,Direct
24747,"26,201",2000,2,0,"1,242",479,Maruti,HatchBack,Mumbai,0,Net Banking,"793,577",6,In Direct
24748,"32,316",2013,2,0,"1,247",526,Mahindra,Sedan,Thane,1,UPI,"680,098",7,Direct
24749,"27,505",2009,1,1,"1,343",559,Maruti,HatchBack,Mumbai,0,UPI,"622,057",7,Direct
24750,"27,740",2011,1,1,"1,550",584,Hyundai,HatchBack,Mumbai,0,Digital Wallet,"829,527",6,Direct
24751,"31,535",2016,2,1,"1,527",410,Honda,HatchBack,Pen,0,Net Banking,"790,885",7,Direct
24752,"29,819",2005,1,1,"1,314",473,Hyundai,Sedan,Mumbai,1,Net Banking,"672,794",7,Direct
24753,"33,794",2010,1,0,"1,428",596,Maruti,Sedan,Mumbai,1,Digital Wallet,"668,716",5,In Direct
24754,"34,102",2015,1,1,"1,295",399,Mahindra,Sedan,Mumbai,1,UPI,"844,393",6,In Direct
24755,"31,908",2006,2,1,"1,292",404,Hyundai,HatchBack,Navi Mumbai,0,Credit Card,"747,702",6,Direct
24756,"33,895",2019,2,0,"1,552",300,Maruti,HatchBack,Navi Mumbai,0,UPI,"655,297",8,Direct
24757,"26,005",2018,2,0,"1,297",493,Mahindra,HatchBack,Mumbai,1,Digital Wallet,"583,021",7,In Direct
24758,"30,915",2017,2,0,"1,266",442,Honda,Sedan,Pen,0,Net Banking,"554,879",5,Direct
24759,"25,449",2019,2,1,"1,476",307,Hyundai,HatchBack,Navi Mumbai,0,Digital Wallet,"707,670",5,Direct
24760,"28,478",2009,2,1,"1,294",577,Hyundai,Sedan,Mumbai,0,Net Banking,"662,669",6,Direct
24761,"26,690",2002,1,0,"1,224",577,Hyundai,Sedan,Navi Mumbai,0,UPI,"784,625",7,In Direct
24762,"27,451",2005,1,0,"1,526",329,Mahindra,HatchBack,Navi Mumbai,0,Credit Card,"821,363",8,In Direct
24763,"31,585",2002,1,0,"1,453",488,Mahindra,Sedan,Pen,0,Credit Card,"779,362",7,Direct
24764,"32,726",2016,2,0,"1,254",482,Hyundai,HatchBack,Pen,1,Net Banking,"795,752",8,In Direct
24765,"25,155",2000,1,0,"1,462",342,Mahindra,HatchBack,Pen,1,Digital Wallet,"747,925",5,In Direct
24766,"26,161",2005,2,0,"1,275",402,Maruti,Sedan,Mumbai,1,Credit Card,"658,980",8,Direct
24767,"33,275",2004,2,0,"1,257",453,Maruti,HatchBack,Thane,1,UPI,"602,743",7,In Direct
24768,"30,944",2012,1,0,"1,468",562,Honda,HatchBack,Mumbai,1,Digital Wallet,"564,811",7,In Direct
24769,"31,578",2001,1,1,"1,283",414,Mahindra,Sedan,Navi Mumbai,1,UPI,"754,800",7,Direct
24770,"28,706",2002,2,1,"1,577",382,Honda,Sedan,Navi Mumbai,0,Net Banking,"608,212",8,In Direct
24771,"34,696",2019,1,0,"1,348",584,Hyundai,HatchBack,Mumbai,1,UPI,"702,795",6,In Direct
24772,"29,586",2019,1,1,"1,379",450,Honda,Sedan,Pen,1,Credit Card,"804,718",7,In Direct
24773,"28,032",2005,2,0,"1,494",453,Maruti,HatchBack,Thane,1,Credit Card,"562,318",7,Direct
24774,"34,217",2013,2,1,"1,275",477,Honda,Sedan,Pen,1,UPI,"769,031",6,In Direct
24775,"31,741",2007,1,1,"1,520",441,Mahindra,HatchBack,Mumbai,1,Net Banking,"655,978",8,Direct
24776,"34,914",2002,1,0,"1,246",376,Mahindra,HatchBack,Thane,0,UPI,"734,625",8,In Direct
24777,"30,549",2002,2,1,"1,531",414,Hyundai,HatchBack,Navi Mumbai,1,Credit Card,"731,468",6,Direct
24778,"25,794",2017,1,0,"1,524",530,Maruti,Sedan,Mumbai,1,Credit Card,"807,412",5,Direct
24779,"27,588",2018,1,0,"1,548",392,Mahindra,Sedan,Mumbai,0,Credit Card,"577,362",5,In Direct
24780,"32,621",2013,2,1,"1,418",538,Hyundai,Sedan,Pen,0,Net Banking,"829,295",8,Direct
24781,"25,897",2016,1,1,"1,321",339,Mahindra,HatchBack,Navi Mumbai,0,Digital Wallet,"720,898",7,In Direct
24782,"30,534",2013,1,1,"1,286",465,Mahindra,Sedan,Thane,0,Digital Wallet,"732,661",7,Direct
24783,"25,547",2017,1,0,"1,535",561,Hyundai,HatchBack,Thane,0,UPI,"732,722",7,Direct
24784,"29,742",2004,1,1,"1,307",504,Honda,Sedan,Pen,1,Digital Wallet,"622,139",5,Direct
24785,"34,685",2007,1,1,"1,418",465,Mahindra,HatchBack,Mumbai,0,Credit Card,"656,777",5,In Direct
24786,"27,211",2003,2,1,"1,515",504,Hyundai,Sedan,Pen,0,Digital Wallet,"752,226",7,In Direct
24787,"26,686",2007,2,0,"1,388",503,Mahindra,Sedan,Navi Mumbai,1,Digital Wallet,"840,983",5,In Direct
24788,"27,412",2012,1,0,"1,447",307,Maruti,Sedan,Pen,1,Net Banking,"739,065",8,Direct
24789,"30,589",2010,1,1,"1,416",448,Maruti,Sedan,Thane,1,Digital Wallet,"726,707",8,Direct
24790,"33,800",2003,1,0,"1,378",567,Mahindra,HatchBack,Navi Mumbai,0,UPI,"604,979",6,Direct
24791,"32,023",2012,2,1,"1,417",598,Mahindra,Sedan,Pen,1,Credit Card,"670,315",5,In Direct
24792,"34,202",2017,1,1,"1,389",539,Mahindra,Sedan,Thane,1,Net Banking,"673,668",7,Direct
24793,"30,741",2002,2,1,"1,382",571,Maruti,HatchBack,Mumbai,0,Credit Card,"635,175",8,Direct
24794,"29,917",2013,2,0,"1,304",382,Hyundai,HatchBack,Mumbai,0,Net Banking,"612,434",6,In Direct
24795,"29,659",2012,1,0,"1,404",305,Maruti,Sedan,Mumbai,1,Net Banking,"679,345",8,Direct
24796,"26,860",2002,2,1,"1,559",463,Mahindra,Sedan,Navi Mumbai,1,UPI,"589,993",6,Direct
24797,"26,035",2014,1,0,"1,482",370,Honda,HatchBack,Pen,0,UPI,"649,141",5,In Direct
24798,"34,892",2004,1,1,"1,405",535,Mahindra,HatchBack,Thane,0,Net Banking,"577,289",5,Direct
24799,"29,400",2006,1,1,"1,583",441,Mahindra,Sedan,Mumbai,1,Digital Wallet,"769,330",6,Direct
24800,"29,350",2000,2,0,"1,475",362,Honda,Sedan,Thane,0,UPI,"586,340",8,Direct
24801,"34,786",2008,2,1,"1,342",414,Hyundai,HatchBack,Pen,0,Net Banking,"696,176",8,In Direct
24802,"32,494",2004,2,1,"1,389",509,Mahindra,HatchBack,Thane,1,Net Banking,"642,875",7,Direct
24803,"25,727",2015,1,0,"1,550",454,Hyundai,Sedan,Pen,0,Credit Card,"818,566",6,In Direct
24804,"28,048",2003,1,0,"1,551",575,Hyundai,HatchBack,Pen,0,Digital Wallet,"800,418",7,Direct
24805,"25,170",2011,2,0,"1,509",357,Maruti,HatchBack,Thane,1,Credit Card,"618,921",5,Direct
24806,"28,533",2018,1,0,"1,597",434,Hyundai,HatchBack,Navi Mumbai,1,UPI,"645,251",5,In Direct
24807,"34,843",2011,1,1,"1,284",372,Hyundai,HatchBack,Thane,1,Net Banking,"635,522",7,In Direct
24808,"31,960",2009,2,1,"1,496",455,Maruti,Sedan,Thane,1,Net Banking,"775,423",6,In Direct
24809,"27,513",2003,1,0,"1,373",574,Mahindra,HatchBack,Pen,0,Credit Card,"703,206",7,Direct
24810,"31,354",2012,1,1,"1,319",582,Hyundai,HatchBack,Pen,1,Digital Wallet,"753,380",5,Direct
24811,"31,740",2001,1,0,"1,242",551,Honda,HatchBack,Mumbai,0,Digital Wallet,"626,922",7,In Direct
24812,"29,707",2014,2,1,"1,221",335,Hyundai,Sedan,Mumbai,0,UPI,"701,427",6,Direct
24813,"33,580",2017,2,1,"1,504",518,Maruti,Sedan,Thane,1,UPI,"704,651",8,In Direct
24814,"26,918",2000,1,0,"1,280",536,Maruti,Sedan,Navi Mumbai,1,Digital Wallet,"747,492",7,Direct
24815,"25,564",2016,2,1,"1,555",482,Honda,HatchBack,Navi Mumbai,1,Net Banking,"755,373",7,Direct
24816,"25,878",2017,1,1,"1,581",379,Maruti,Sedan,Pen,1,UPI,"834,983",8,In Direct
24817,"31,880",2016,2,1,"1,271",510,Honda,HatchBack,Mumbai,1,Credit Card,"842,346",7,In Direct
